video_id,title,channel_title,category,publish_time,views,likes,comment_count,tags
vid_7985,Video Title 7985,StudyIQ Education,Gaming,2023-12-17,8208973,318796.0,5359.0,"funny,tutorial,cricket"
vid_7986,Video Title 7986,MrBeast,Sports,2023-04-20,319845,467470.0,4413.0,"cricket,tutorial,funny"
vid_7987,Video Title 7987,Technical Guruji,Music,2023-10-08,1534507,127447.0,18129.0,"shorts,tutorial,vlog"
vid_7988,Video Title 7988,MrBeast,Music,2023-09-25,9432291,433976.0,7393.0,"tutorial,funny,shorts"
vid_7989,Video Title 7989,Star Sports,Science & Technology,2023-05-13,153532,234572.0,9691.0,"cricket,funny,shorts"
vid_7990,Video Title 7990,Star Sports,Travel & Events,2023-10-04,7418433,15213.0,3691.0,"shorts,tutorial,cricket"
vid_7991,Video Title 7991,Star Sports,Sports,2023-10-07,7761473,129776.0,1882.0,"shorts,funny,tutorial"
vid_7992,Video Title 7992,StudyIQ Education,Education,2023-06-12,640620,236220.0,10545.0,"cricket,music,funny"
vid_7993,Video Title 7993,Sony Music India,Comedy,2023-12-28,6933029,469068.0,5082.0,"vlog,cricket,trending"
vid_7994,Video Title 7994,T-Series,Sports,2023-03-07,7823145,,15053.0,"funny,music,vlog"
vid_7995,Video Title 7995,NDTV,Comedy,2023-11-25,2925179,41662.0,12129.0,"shorts,tutorial,cricket"
vid_7996,Video Title 7996,Ashish Chanchlani Vines,Music,2023-08-18,8956132,157842.0,14390.0,"music,trending,funny"
vid_7997,Video Title 7997,NDTV,Sports,2023-10-21,4728595,224265.0,644.0,"music,shorts,funny"
vid_7998,Video Title 7998,MrBeast,Education,2023-01-10,2425487,66284.0,10892.0,"tutorial,trending,music"
vid_7999,Video Title 7999,Ashish Chanchlani Vines,Gaming,2023-11-30,2738025,160174.0,3096.0,"vlog,shorts,tutorial"
vid_8000,Video Title 8000,Aaj Tak,Gaming,2023-12-21,9316842,356323.0,13874.0,"cricket,music,shorts"
vid_8001,Video Title 8001,Sony Music India,Education,2023-05-28,7792466,,1855.0,"funny,trending,cricket"
vid_8002,Video Title 8002,BB Ki Vines,People & Blogs,2023-04-23,1474284,493452.0,16386.0,"shorts,trending,funny"
vid_8003,Video Title 8003,Sony Music India,Entertainment,2023-06-02,6325628,202390.0,19924.0,"vlog,shorts,music"
vid_8004,Video Title 8004,T-Series,Comedy,2023-03-28,5097700,397902.0,14580.0,"cricket,funny,vlog"
vid_8005,Video Title 8005,Star Sports,Comedy,2023-07-16,7707721,215203.0,278.0,"shorts,cricket,music"
vid_8006,Video Title 8006,Sony Music India,,2023-02-24,7380947,205876.0,8832.0,"tutorial,vlog,funny"
vid_8007,Video Title 8007,Technical Guruji,Gaming,2023-09-28,194292,174591.0,13323.0,"shorts,tutorial,trending"
vid_8008,Video Title 8008,StudyIQ Education,Music,2023-08-24,2780570,191050.0,10537.0,"vlog,cricket,trending"
vid_8009,Video Title 8009,BB Ki Vines,Travel & Events,2023-08-04,9332600,459946.0,2407.0,"funny,trending,vlog"
vid_8010,Video Title 8010,Technical Guruji,News & Politics,2023-11-03,4996104,385276.0,1486.0,"tutorial,trending,funny"
vid_8011,Video Title 8011,Ashish Chanchlani Vines,News & Politics,2023-05-29,8526349,229317.0,1367.0,"shorts,trending,funny"
vid_8012,Video Title 8012,Ashish Chanchlani Vines,People & Blogs,2023-09-29,5758502,272222.0,17325.0,"vlog,funny,tutorial"
vid_8013,Video Title 8013,T-Series,Music,2023-02-03,5479118,292667.0,651.0,"tutorial,funny,vlog"
vid_8014,Video Title 8014,BB Ki Vines,Science & Technology,2023-02-09,4516013,26476.0,2200.0,"vlog,funny,trending"
vid_8015,Video Title 8015,StudyIQ Education,Education,2023-01-14,9596998,36569.0,13125.0,"funny,music,shorts"
vid_8016,Video Title 8016,Aaj Tak,Science & Technology,2023-05-02,7077357,76669.0,627.0,"vlog,tutorial,shorts"
vid_8017,Video Title 8017,StudyIQ Education,Gaming,2023-12-02,3667833,26464.0,12938.0,"cricket,tutorial,funny"
vid_8018,Video Title 8018,BB Ki Vines,Sports,2023-04-04,5772495,9679.0,18697.0,"trending,cricket,music"
vid_8019,Video Title 8019,BB Ki Vines,Comedy,2023-01-31,6301072,258497.0,14806.0,"music,trending,cricket"
vid_8020,Video Title 8020,T-Series,Sports,2023-07-28,4429289,152959.0,4659.0,"music,cricket,tutorial"
vid_8021,Video Title 8021,Technical Guruji,Education,2023-08-04,9540060,337169.0,512.0,"music,tutorial,shorts"
vid_8022,Video Title 8022,Star Sports,Sports,2023-03-25,5610768,402559.0,,"music,trending,funny"
vid_8023,Video Title 8023,Sony Music India,News & Politics,2023-02-12,3386782,93191.0,1694.0,"tutorial,shorts,cricket"
vid_8024,Video Title 8024,Aaj Tak,Comedy,2023-02-13,4622529,201040.0,10961.0,"cricket,tutorial,trending"
vid_8025,Video Title 8025,MrBeast,Entertainment,2023-11-01,4408162,480972.0,9662.0,"trending,music,shorts"
vid_8026,Video Title 8026,MrBeast,Science & Technology,2023-06-15,7343216,,,"music,vlog,trending"
vid_8027,Video Title 8027,Technical Guruji,Sports,2023-09-19,9288316,498671.0,11142.0,"trending,shorts,music"
vid_8028,Video Title 8028,Aaj Tak,News & Politics,2023-08-20,59664,125928.0,10685.0,"tutorial,vlog,music"
vid_8029,Video Title 8029,Aaj Tak,Gaming,2023-12-28,2600738,67630.0,4426.0,"cricket,funny,trending"
vid_8030,Video Title 8030,StudyIQ Education,Entertainment,2023-09-29,6278750,166702.0,5306.0,"tutorial,shorts,trending"
vid_8031,Video Title 8031,Technical Guruji,Gaming,2023-04-23,3206410,195587.0,13941.0,"cricket,funny,tutorial"
vid_8032,Video Title 8032,BB Ki Vines,Entertainment,2023-11-05,6918090,338442.0,18356.0,"funny,tutorial,vlog"
vid_8033,Video Title 8033,Star Sports,Travel & Events,2023-10-18,1928695,49350.0,11700.0,"tutorial,cricket,vlog"
vid_8034,Video Title 8034,StudyIQ Education,Travel & Events,2023-08-06,4991913,22715.0,8806.0,"cricket,trending,music"
vid_8035,Video Title 8035,NDTV,Sports,2023-09-04,7971581,420414.0,5858.0,"tutorial,vlog,funny"
vid_8036,Video Title 8036,Aaj Tak,News & Politics,2023-07-29,2232044,423490.0,19338.0,"vlog,shorts,funny"
vid_8037,Video Title 8037,StudyIQ Education,Music,2023-07-12,8293060,49541.0,13767.0,"trending,tutorial,cricket"
vid_8038,Video Title 8038,T-Series,People & Blogs,2023-10-27,8443975,167402.0,3606.0,"shorts,tutorial,music"
vid_8039,Video Title 8039,Ashish Chanchlani Vines,Travel & Events,2023-05-04,2600980,325094.0,5691.0,"shorts,funny,cricket"
vid_8040,Video Title 8040,MrBeast,Sports,2023-01-31,8207161,371812.0,1859.0,"shorts,vlog,cricket"
vid_8041,Video Title 8041,Ashish Chanchlani Vines,Science & Technology,2023-12-08,8029121,280363.0,17192.0,"music,cricket,vlog"
vid_8042,Video Title 8042,Sony Music India,Gaming,2023-08-20,2798407,496574.0,4847.0,"tutorial,music,trending"
vid_8043,Video Title 8043,StudyIQ Education,Education,2023-04-15,1277277,432542.0,11310.0,"trending,funny,vlog"
vid_8044,Video Title 8044,Sony Music India,Travel & Events,2023-04-11,6873864,388289.0,11708.0,"cricket,trending,music"
vid_8045,Video Title 8045,T-Series,Science & Technology,2023-01-30,2223110,233926.0,16664.0,"vlog,cricket,shorts"
vid_8046,Video Title 8046,T-Series,Music,2023-05-21,3051613,371599.0,6019.0,"trending,vlog,tutorial"
vid_8047,Video Title 8047,Ashish Chanchlani Vines,Music,2023-02-12,5899414,239603.0,13139.0,"trending,music,funny"
vid_8048,Video Title 8048,StudyIQ Education,Gaming,2023-03-11,420172,40048.0,10828.0,"vlog,music,cricket"
vid_8049,Video Title 8049,Ashish Chanchlani Vines,Music,2023-06-14,7948250,49652.0,17374.0,"cricket,funny,vlog"
vid_8050,Video Title 8050,NDTV,Sports,2023-04-19,2311319,160682.0,10265.0,"music,cricket,trending"
vid_8051,Video Title 8051,BB Ki Vines,People & Blogs,2023-08-06,3428396,223714.0,1778.0,"vlog,cricket,funny"
vid_8052,Video Title 8052,BB Ki Vines,Travel & Events,2023-11-21,4611408,428642.0,17627.0,"trending,funny,music"
vid_8053,Video Title 8053,Aaj Tak,Comedy,2023-10-01,7252120,217549.0,6614.0,"tutorial,funny,cricket"
vid_8054,Video Title 8054,Technical Guruji,Gaming,2023-04-16,6443208,322495.0,10107.0,"tutorial,music,shorts"
vid_8055,Video Title 8055,MrBeast,People & Blogs,2023-01-28,7256476,10476.0,4265.0,"music,cricket,trending"
vid_8056,Video Title 8056,BB Ki Vines,Gaming,2023-11-26,824498,317463.0,3215.0,"music,trending,tutorial"
vid_8057,Video Title 8057,T-Series,Gaming,2023-08-21,918685,449508.0,10547.0,"cricket,shorts,trending"
vid_8058,Video Title 8058,Aaj Tak,Education,2023-09-09,4671252,61532.0,7027.0,"funny,trending,music"
vid_8059,Video Title 8059,BB Ki Vines,Education,2023-05-22,1051327,189982.0,11819.0,"tutorial,shorts,funny"
vid_8060,Video Title 8060,Sony Music India,Sports,2023-08-19,8323266,299569.0,2558.0,"tutorial,trending,funny"
vid_8061,Video Title 8061,StudyIQ Education,Comedy,2023-01-22,8497549,270159.0,7829.0,"funny,music,tutorial"
vid_8062,Video Title 8062,Sony Music India,Sports,2023-09-30,1615803,392721.0,7520.0,"funny,tutorial,cricket"
vid_8063,Video Title 8063,T-Series,Music,2023-03-05,4272268,44952.0,12745.0,"vlog,shorts,trending"
vid_8064,Video Title 8064,T-Series,Travel & Events,2023-03-17,3705355,252581.0,18511.0,"funny,trending,tutorial"
vid_8065,Video Title 8065,Sony Music India,People & Blogs,2023-11-29,9378542,38977.0,31.0,"tutorial,trending,cricket"
vid_8066,Video Title 8066,Star Sports,Travel & Events,2023-12-17,1762116,265332.0,6998.0,"funny,cricket,tutorial"
vid_8067,Video Title 8067,Aaj Tak,People & Blogs,2023-01-07,3551862,380522.0,12500.0,"music,trending,cricket"
vid_8068,Video Title 8068,StudyIQ Education,Science & Technology,2023-06-30,4756295,452729.0,7307.0,"trending,shorts,tutorial"
vid_8069,Video Title 8069,Aaj Tak,Comedy,2023-02-18,7157749,151822.0,2046.0,"trending,cricket,vlog"
vid_8070,Video Title 8070,NDTV,Science & Technology,2023-05-20,3695208,457225.0,7929.0,"funny,tutorial,vlog"
vid_8071,Video Title 8071,BB Ki Vines,Sports,2023-05-26,6161370,246038.0,16593.0,"cricket,trending,shorts"
vid_8072,Video Title 8072,BB Ki Vines,Science & Technology,2023-06-06,2735542,143667.0,3544.0,"shorts,vlog,funny"
vid_8073,Video Title 8073,T-Series,News & Politics,2023-10-31,410210,343831.0,1725.0,"vlog,shorts,trending"
vid_8074,Video Title 8074,Technical Guruji,Education,2023-09-19,3172926,118136.0,2967.0,"trending,cricket,tutorial"
vid_8075,Video Title 8075,Ashish Chanchlani Vines,Sports,2023-12-18,9655231,464705.0,87.0,"vlog,funny,trending"
vid_8076,Video Title 8076,NDTV,Entertainment,2023-12-04,6591794,307776.0,13659.0,"music,shorts,cricket"
vid_8077,Video Title 8077,MrBeast,Sports,2023-12-26,6444950,449716.0,3480.0,"cricket,funny,vlog"
vid_8078,Video Title 8078,T-Series,Entertainment,2023-02-02,5765901,143220.0,1826.0,"cricket,trending,shorts"
vid_8079,Video Title 8079,Aaj Tak,People & Blogs,2023-05-25,2996553,234392.0,11349.0,"shorts,tutorial,vlog"
vid_8080,Video Title 8080,Sony Music India,Science & Technology,2023-01-11,9219582,311167.0,14595.0,"tutorial,vlog,trending"
vid_8081,Video Title 8081,T-Series,Entertainment,2023-01-31,5152024,362751.0,13611.0,"vlog,funny,trending"
vid_8082,Video Title 8082,Aaj Tak,Travel & Events,2023-05-29,3062853,228715.0,16854.0,"music,tutorial,shorts"
vid_8083,Video Title 8083,T-Series,People & Blogs,2023-07-04,7167727,343488.0,5989.0,"music,shorts,tutorial"
vid_8084,Video Title 8084,Star Sports,People & Blogs,2023-12-23,3754297,459107.0,18385.0,"music,cricket,tutorial"
vid_8085,Video Title 8085,NDTV,Sports,2023-03-17,7154641,4249.0,16599.0,"shorts,trending,funny"
vid_8086,Video Title 8086,StudyIQ Education,Comedy,2023-03-26,2958899,425345.0,12082.0,"tutorial,music,shorts"
vid_8087,Video Title 8087,NDTV,Education,2023-04-05,8309486,435841.0,5154.0,"shorts,music,funny"
vid_8088,Video Title 8088,T-Series,People & Blogs,2023-11-04,306030,407711.0,17868.0,"music,shorts,funny"
vid_8089,Video Title 8089,Star Sports,Sports,2023-11-14,8622829,159541.0,4102.0,"funny,tutorial,music"
vid_8090,Video Title 8090,Ashish Chanchlani Vines,Comedy,2023-06-22,4095635,370286.0,4134.0,"vlog,cricket,music"
vid_8091,Video Title 8091,Aaj Tak,Entertainment,2023-05-28,9065233,455147.0,15691.0,"funny,trending,tutorial"
vid_8092,Video Title 8092,NDTV,Travel & Events,2023-06-14,8034514,100972.0,19163.0,"music,vlog,funny"
vid_8093,Video Title 8093,StudyIQ Education,Comedy,2023-03-23,5817914,480001.0,17423.0,"vlog,music,cricket"
vid_8094,Video Title 8094,NDTV,People & Blogs,2023-07-30,7213876,,15226.0,"cricket,music,shorts"
vid_8095,Video Title 8095,StudyIQ Education,People & Blogs,2023-07-06,7340543,348280.0,19251.0,"trending,shorts,funny"
vid_8096,Video Title 8096,BB Ki Vines,Sports,2023-11-01,9192864,151771.0,1534.0,"tutorial,shorts,cricket"
vid_8097,Video Title 8097,Ashish Chanchlani Vines,Comedy,2023-02-13,4697333,344444.0,13294.0,"cricket,trending,funny"
vid_8098,Video Title 8098,StudyIQ Education,Entertainment,2023-11-04,5938194,10017.0,11954.0,"tutorial,shorts,cricket"
vid_8099,Video Title 8099,Ashish Chanchlani Vines,Education,2023-05-09,536116,258867.0,3980.0,"shorts,trending,music"
vid_8100,Video Title 8100,NDTV,Education,2023-08-16,1158914,,13089.0,"tutorial,shorts,cricket"
vid_8101,Video Title 8101,NDTV,Comedy,2023-07-12,4983088,94729.0,2515.0,"music,trending,tutorial"
vid_8102,Video Title 8102,Ashish Chanchlani Vines,Sports,2023-04-14,1447322,415759.0,5548.0,"vlog,trending,cricket"
vid_8103,Video Title 8103,BB Ki Vines,News & Politics,2023-11-15,452177,332435.0,14383.0,"cricket,shorts,funny"
vid_8104,Video Title 8104,MrBeast,People & Blogs,2023-09-14,4797191,37072.0,15109.0,"cricket,music,funny"
vid_8105,Video Title 8105,BB Ki Vines,Gaming,2023-02-02,1028139,439520.0,1975.0,"shorts,tutorial,funny"
vid_8106,Video Title 8106,StudyIQ Education,Travel & Events,2023-05-17,52728,146239.0,18997.0,"cricket,funny,shorts"
vid_8107,Video Title 8107,Ashish Chanchlani Vines,Entertainment,2023-03-12,2163571,119934.0,17405.0,"trending,music,vlog"
vid_8108,Video Title 8108,MrBeast,News & Politics,2023-08-21,3824691,191628.0,14338.0,"shorts,trending,vlog"
vid_8109,Video Title 8109,NDTV,,2023-05-24,671030,118323.0,3532.0,"funny,tutorial,vlog"
vid_8110,Video Title 8110,StudyIQ Education,Travel & Events,2023-07-16,1543346,17434.0,19491.0,"trending,music,cricket"
vid_8111,Video Title 8111,Aaj Tak,Gaming,2023-03-23,6388942,371451.0,704.0,"shorts,funny,music"
vid_8112,Video Title 8112,Technical Guruji,Gaming,2023-10-06,4769959,186355.0,11382.0,"trending,vlog,cricket"
vid_8113,Video Title 8113,Sony Music India,News & Politics,2023-12-11,7255857,3799.0,2057.0,"music,funny,trending"
vid_8114,Video Title 8114,StudyIQ Education,Travel & Events,2023-02-27,7162808,435752.0,6147.0,"cricket,funny,vlog"
vid_8115,Video Title 8115,Sony Music India,Entertainment,2023-11-18,8628684,225298.0,11471.0,"shorts,funny,cricket"
vid_8116,Video Title 8116,MrBeast,Gaming,2023-10-23,1777998,449919.0,2704.0,"tutorial,vlog,trending"
vid_8117,Video Title 8117,BB Ki Vines,,2023-08-25,9441164,261693.0,5843.0,"tutorial,cricket,trending"
vid_8118,Video Title 8118,Technical Guruji,Entertainment,2023-11-27,9982391,263699.0,12083.0,"shorts,music,tutorial"
vid_8119,Video Title 8119,T-Series,Travel & Events,2023-09-22,5491186,268355.0,13950.0,"tutorial,vlog,cricket"
vid_8120,Video Title 8120,MrBeast,Comedy,2023-11-24,2738355,88821.0,6042.0,"trending,vlog,shorts"
vid_8121,Video Title 8121,Star Sports,Gaming,2023-03-12,8297828,289330.0,9624.0,"trending,funny,cricket"
vid_8122,Video Title 8122,NDTV,Education,2023-07-02,786502,128183.0,10698.0,"music,shorts,cricket"
vid_8123,Video Title 8123,Star Sports,Sports,2023-12-28,4555595,306381.0,16003.0,"shorts,funny,vlog"
vid_8124,Video Title 8124,T-Series,Gaming,2023-07-01,8051134,,7596.0,"trending,cricket,music"
vid_8125,Video Title 8125,Ashish Chanchlani Vines,Entertainment,2023-12-25,2874173,320788.0,17302.0,"shorts,funny,music"
vid_8126,Video Title 8126,StudyIQ Education,Music,2023-03-25,3292835,334157.0,7055.0,"vlog,tutorial,funny"
vid_8127,Video Title 8127,StudyIQ Education,Gaming,2023-10-25,5505697,60558.0,11266.0,"trending,music,shorts"
vid_8128,Video Title 8128,Ashish Chanchlani Vines,Science & Technology,2023-02-10,3630165,420974.0,1236.0,"shorts,funny,music"
vid_8129,Video Title 8129,NDTV,People & Blogs,2023-01-02,3162059,361368.0,16966.0,"tutorial,cricket,music"
vid_8130,Video Title 8130,NDTV,Sports,2023-09-11,6469989,124378.0,16460.0,"shorts,music,cricket"
vid_8131,Video Title 8131,NDTV,Science & Technology,2023-02-11,1106745,348156.0,16285.0,"tutorial,music,funny"
vid_8132,Video Title 8132,StudyIQ Education,Entertainment,2023-08-28,6026185,114812.0,72.0,"trending,cricket,shorts"
vid_8133,Video Title 8133,Technical Guruji,Sports,2023-06-19,4277466,5772.0,7050.0,"tutorial,funny,trending"
vid_8134,Video Title 8134,StudyIQ Education,Comedy,2023-06-02,9706961,458306.0,11115.0,"cricket,trending,funny"
vid_8135,Video Title 8135,NDTV,Music,2023-04-10,5980378,156375.0,2981.0,"cricket,music,trending"
vid_8136,Video Title 8136,Aaj Tak,Gaming,2023-12-25,3225955,18547.0,538.0,"funny,music,cricket"
vid_8137,Video Title 8137,Star Sports,Music,2023-08-09,5935674,99185.0,7018.0,"cricket,music,vlog"
vid_8138,Video Title 8138,Ashish Chanchlani Vines,Gaming,2023-12-01,5199227,341321.0,,"shorts,vlog,funny"
vid_8139,Video Title 8139,T-Series,,2023-08-31,2070815,464897.0,13681.0,"trending,tutorial,shorts"
vid_8140,Video Title 8140,BB Ki Vines,Education,2023-12-30,4726597,498751.0,11353.0,"shorts,vlog,funny"
vid_8141,Video Title 8141,Sony Music India,Science & Technology,2023-09-29,6745025,289035.0,12412.0,"tutorial,trending,music"
vid_8142,Video Title 8142,Star Sports,Science & Technology,2023-10-08,3305951,53793.0,10794.0,"funny,cricket,shorts"
vid_8143,Video Title 8143,Technical Guruji,Comedy,2023-03-06,4184470,360832.0,4949.0,"music,cricket,tutorial"
vid_8144,Video Title 8144,NDTV,Education,2023-01-17,4396628,9100.0,18875.0,"music,cricket,vlog"
vid_8145,Video Title 8145,MrBeast,Entertainment,2023-03-03,6410681,98536.0,,"tutorial,trending,shorts"
vid_8146,Video Title 8146,Ashish Chanchlani Vines,Travel & Events,2023-01-15,9170143,221380.0,2786.0,"funny,vlog,shorts"
vid_8147,Video Title 8147,Sony Music India,Science & Technology,2023-06-04,7855799,461664.0,2495.0,"funny,shorts,vlog"
vid_8148,Video Title 8148,MrBeast,Sports,2023-06-30,7285891,90307.0,1040.0,"tutorial,music,cricket"
vid_8149,Video Title 8149,NDTV,Sports,2023-05-18,3236434,122407.0,12003.0,"trending,cricket,tutorial"
vid_8150,Video Title 8150,BB Ki Vines,Gaming,2023-08-05,4776273,492931.0,15816.0,"music,tutorial,funny"
vid_8151,Video Title 8151,T-Series,Science & Technology,2023-01-12,8419756,311866.0,2112.0,"tutorial,funny,trending"
vid_8152,Video Title 8152,Aaj Tak,Music,2023-04-03,8777565,357523.0,7232.0,"cricket,trending,funny"
vid_8153,Video Title 8153,BB Ki Vines,People & Blogs,2023-06-30,7131686,423365.0,2888.0,"shorts,trending,vlog"
vid_8154,Video Title 8154,Sony Music India,Sports,2023-10-30,2626450,476006.0,15237.0,"trending,music,tutorial"
vid_8155,Video Title 8155,Sony Music India,People & Blogs,2023-12-06,6206737,29783.0,17705.0,"cricket,vlog,tutorial"
vid_8156,Video Title 8156,Ashish Chanchlani Vines,Education,2023-10-25,8993928,324305.0,6200.0,"cricket,vlog,shorts"
vid_8157,Video Title 8157,T-Series,Education,2023-02-08,5891358,430462.0,15154.0,"tutorial,funny,vlog"
vid_8158,Video Title 8158,Sony Music India,News & Politics,2023-02-16,2765459,136023.0,11310.0,"vlog,trending,funny"
vid_8159,Video Title 8159,T-Series,Education,2023-02-07,7011889,21801.0,12826.0,"tutorial,music,shorts"
vid_8160,Video Title 8160,Ashish Chanchlani Vines,Gaming,2023-08-16,1819448,370442.0,3881.0,"vlog,cricket,funny"
vid_8161,Video Title 8161,Technical Guruji,Entertainment,2023-06-15,8525209,354287.0,11197.0,"cricket,tutorial,trending"
vid_8162,Video Title 8162,MrBeast,Comedy,2023-10-05,3665617,367305.0,19724.0,"trending,tutorial,vlog"
vid_8163,Video Title 8163,StudyIQ Education,News & Politics,2023-12-09,6559413,251722.0,15105.0,"tutorial,cricket,funny"
vid_8164,Video Title 8164,T-Series,Entertainment,2023-02-28,2310133,211283.0,8442.0,"shorts,cricket,trending"
vid_8165,Video Title 8165,Aaj Tak,Entertainment,2023-12-14,2486629,262987.0,11519.0,"trending,vlog,tutorial"
vid_8166,Video Title 8166,Aaj Tak,People & Blogs,2023-01-07,8373945,291207.0,5381.0,"shorts,tutorial,cricket"
vid_8167,Video Title 8167,Aaj Tak,Education,2023-04-19,2718795,492884.0,1610.0,"vlog,shorts,tutorial"
vid_8168,Video Title 8168,Star Sports,Travel & Events,2023-12-15,3985181,460401.0,10279.0,"funny,cricket,vlog"
vid_8169,Video Title 8169,MrBeast,Gaming,2023-05-11,6163045,45825.0,2510.0,"tutorial,music,cricket"
vid_8170,Video Title 8170,StudyIQ Education,News & Politics,2023-07-24,7730847,223475.0,15800.0,"funny,music,vlog"
vid_8171,Video Title 8171,Aaj Tak,People & Blogs,2023-07-12,7452938,326056.0,8594.0,"cricket,tutorial,vlog"
vid_8172,Video Title 8172,Technical Guruji,Travel & Events,2023-03-02,4283342,187371.0,7249.0,"trending,vlog,music"
vid_8173,Video Title 8173,BB Ki Vines,News & Politics,2023-08-19,3798524,452811.0,2931.0,"funny,shorts,vlog"
vid_8174,Video Title 8174,StudyIQ Education,Comedy,2023-01-02,9990591,9758.0,,"funny,cricket,vlog"
vid_8175,Video Title 8175,T-Series,Sports,2023-08-07,8169447,254073.0,4315.0,"tutorial,vlog,cricket"
vid_8176,Video Title 8176,MrBeast,Travel & Events,2023-08-25,502481,51875.0,3854.0,"music,funny,cricket"
vid_8177,Video Title 8177,Aaj Tak,Travel & Events,2023-05-26,5654127,61820.0,6575.0,"shorts,tutorial,music"
vid_8178,Video Title 8178,BB Ki Vines,Comedy,2023-11-11,8029875,175992.0,6145.0,"music,shorts,funny"
vid_8179,Video Title 8179,Aaj Tak,News & Politics,2023-01-27,4803333,309943.0,4931.0,"funny,music,shorts"
vid_8180,Video Title 8180,Ashish Chanchlani Vines,Comedy,2023-12-02,1568882,227730.0,6526.0,"vlog,trending,funny"
vid_8181,Video Title 8181,T-Series,News & Politics,2023-10-08,4195897,121421.0,19468.0,"music,vlog,tutorial"
vid_8182,Video Title 8182,MrBeast,Sports,2023-12-03,5806016,489048.0,18240.0,"shorts,tutorial,cricket"
vid_8183,Video Title 8183,Sony Music India,People & Blogs,2023-02-25,3864027,237197.0,5471.0,"trending,vlog,tutorial"
vid_8184,Video Title 8184,StudyIQ Education,Science & Technology,2023-11-22,7738006,397200.0,2263.0,"tutorial,funny,shorts"
vid_8185,Video Title 8185,BB Ki Vines,News & Politics,2023-01-20,7529616,100574.0,4313.0,"shorts,music,vlog"
vid_8186,Video Title 8186,Ashish Chanchlani Vines,Comedy,2023-01-30,3562221,391305.0,1457.0,"tutorial,trending,music"
vid_8187,Video Title 8187,NDTV,Science & Technology,2023-05-25,2050657,268218.0,1309.0,"cricket,vlog,trending"
vid_8188,Video Title 8188,Ashish Chanchlani Vines,Music,2023-11-16,5611533,304031.0,3713.0,"cricket,funny,vlog"
vid_8189,Video Title 8189,NDTV,People & Blogs,2023-12-30,666019,331608.0,8535.0,"funny,music,trending"
vid_8190,Video Title 8190,Ashish Chanchlani Vines,Gaming,2023-09-23,1661028,93073.0,5094.0,"shorts,cricket,music"
vid_8191,Video Title 8191,Ashish Chanchlani Vines,Comedy,2023-03-30,5451800,153276.0,18651.0,"vlog,shorts,tutorial"
vid_8192,Video Title 8192,NDTV,Music,2023-12-12,7016151,216464.0,2490.0,"funny,trending,tutorial"
vid_8193,Video Title 8193,Ashish Chanchlani Vines,Sports,2023-03-18,3444686,143850.0,17281.0,"music,tutorial,trending"
vid_8194,Video Title 8194,MrBeast,Comedy,2023-06-05,7911844,306242.0,4615.0,"tutorial,funny,trending"
vid_8195,Video Title 8195,Sony Music India,Comedy,2023-11-17,641367,28171.0,8508.0,"trending,tutorial,cricket"
vid_8196,Video Title 8196,MrBeast,Sports,2023-06-24,9425132,222050.0,16508.0,"funny,music,tutorial"
vid_8197,Video Title 8197,Technical Guruji,Entertainment,2023-10-14,9649459,411389.0,9012.0,"funny,trending,cricket"
vid_8198,Video Title 8198,BB Ki Vines,Education,2023-05-04,6087566,431466.0,1400.0,"trending,funny,vlog"
vid_8199,Video Title 8199,Ashish Chanchlani Vines,Entertainment,2023-08-27,9317917,45880.0,16842.0,"music,tutorial,trending"
vid_8200,Video Title 8200,Ashish Chanchlani Vines,People & Blogs,2023-01-16,236227,368827.0,4063.0,"cricket,tutorial,vlog"
vid_8201,Video Title 8201,Aaj Tak,Sports,2023-06-29,4938209,207543.0,7226.0,"trending,cricket,vlog"
vid_8202,Video Title 8202,Star Sports,News & Politics,2023-03-04,3104013,271218.0,14236.0,"vlog,trending,cricket"
vid_8203,Video Title 8203,StudyIQ Education,Travel & Events,2023-07-27,1549378,487503.0,3274.0,"tutorial,funny,trending"
vid_8204,Video Title 8204,Star Sports,Travel & Events,2023-04-23,3256093,375585.0,18785.0,"funny,vlog,tutorial"
vid_8205,Video Title 8205,BB Ki Vines,Travel & Events,2023-03-16,9089012,154249.0,5710.0,"funny,trending,vlog"
vid_8206,Video Title 8206,BB Ki Vines,News & Politics,2023-03-10,901002,304024.0,7223.0,"vlog,music,funny"
vid_8207,Video Title 8207,T-Series,Gaming,2023-07-06,3112290,71944.0,3086.0,"cricket,funny,tutorial"
vid_8208,Video Title 8208,T-Series,Science & Technology,2023-02-24,2315903,42768.0,19337.0,"funny,cricket,tutorial"
vid_8209,Video Title 8209,NDTV,Gaming,2023-06-13,1835641,55224.0,5697.0,"trending,vlog,tutorial"
vid_8210,Video Title 8210,MrBeast,Comedy,2023-07-06,4332942,132655.0,12192.0,"music,tutorial,funny"
vid_8211,Video Title 8211,Ashish Chanchlani Vines,Music,2023-08-07,3686417,87542.0,9791.0,"funny,music,tutorial"
vid_8212,Video Title 8212,BB Ki Vines,Education,2023-07-22,9068173,473350.0,12882.0,"funny,cricket,shorts"
vid_8213,Video Title 8213,T-Series,Travel & Events,2023-08-05,5906191,224936.0,4584.0,"funny,music,trending"
vid_8214,Video Title 8214,Aaj Tak,Gaming,2023-01-13,3987600,489097.0,11853.0,"trending,vlog,tutorial"
